geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
14780,-20.54654,-48.57846,barretos,SP
9061,-23.65192,-46.55832,santo andre,SP
6290,-23.51766,-46.76911,osasco,SP
18060,-23.49341,-47.47518,sorocaba,SP
36307,-21.13426,-44.24527,sao joao del rei,MG
96203,-32.0663,-52.15254,rio grande,RS
6535,-23.42496,-46.86067,santana de parnaiba,SP
75860,-18.43548,-50.44297,quirinopolis,GO
2460,-23.49211,-46.63726,sao paulo,SP
4929,-23.70041,-46.76397,sao paulo,SP
95680,-29.35985,-50.81134,canela,RS
76135,-16.54354,-50.73687,moipora,GO
35420,-20.393,-43.41706,mariana,MG
31555,-19.845,-43.98185,belo horizonte,MG
6693,-23.52733,-46.9271,itapevi,SP
23092,-22.87007,-43.53087,rio de janeiro,RJ
80310,-25.4639,-49.31397,curitiba,PR
35860,-19.03619,-43.42356,conceicao do mato dentro,MG
17034,-22.31206,-49.02684,bauru,SP
31540,-19.82031,-43.98765,belo horizonte,MG
91750,-30.14507,-51.20026,porto alegre,RS
91790,-30.1479,-51.15258,porto alegre,RS
73813,-15.54999,-47.32418,formosa,GO
35680,-20.07494,-44.57445,itauna,MG
38748,-18.95972,-46.99354,patrocinio,MG
29960,-18.5925,-39.73144,conceicao da barra,ES
35160,-19.4926,-42.52814,ipatinga,MG
30510,-19.94181,-43.99448,belo horizonte,MG
5089,-23.51976,-46.7246,são paulo,SP
65430,-3.54461,-43.92266,vargem grande,MA
5336,-23.54533,-46.75384,sao paulo,SP
65340,-3.84479,-44.89203,conceicao do lago-acu,MA
13940,-22.48245,-46.59656,aguas de lindoia,SP
18520,-23.16984,-47.75666,cerquilho,SP
87015,-23.42854,-51.95892,maringa,PR
35700,-19.46499,-44.24099,sete lagoas,MG
93280,-29.84496,-51.15049,esteio,RS
79826,-22.20372,-54.8123,dourados,MS
7243,-23.43868,-46.41166,guarulhos,SP
18225,-23.64974,-47.83083,sarapui,SP
56180,-8.37233,-39.30429,cabrobo,PE
30180,-19.93023,-43.95548,belo horizonte,MG
89010,-26.92589,-49.06281,blumenau,SC
93700,-29.65517,-51.05041,campo bom,RS
11925,-24.74106,-47.543,ilha comprida,SP
47802,-12.15125,-44.98905,barreiras,BA
61925,-3.8409,-38.5929,maracanau,CE
81910,-25.53801,-49.26798,curitiba,PR
60527,-3.76073,-38.59392,fortaleza,CE
41603,-12.93055,-38.3225,salvador,BA
12213,-23.1493,-45.91082,sao jose dos campos,SP
4026,-23.60081,-46.64518,são paulo,SP
3017,-23.53668,-46.60906,sao paulo,SP
96225,-32.13266,-52.07979,sao jose do norte,RS
35681,-20.07527,-44.60927,itauna,MG
11740,-24.15155,-46.72741,itanhaem,SP
83560,-25.21538,-49.35036,itaperucu,PR
88309,-26.90925,-48.69743,itajai,SC
31540,-19.83381,-43.98287,belo horizonte,MG
24451,-22.82866,-43.01571,sao goncalo,RJ
47990,-11.03527,-45.18773,formosa do rio preto,BA
9913,-23.67765,-46.62935,diadema,SP
66670,-1.35179,-48.4318,belem,PA
9920,-23.68518,-46.6152,diadema,SP
17600,-21.93089,-50.51591,tupã,SP
6711,-23.61335,-46.83284,cotia,SP
76345,-15.01946,-49.89713,nova america,GO
80220,-25.45379,-49.2653,curitiba,PR
59200,-6.23447,-36.03254,santa cruz,RN
19802,-22.67434,-50.42194,assis,SP
6773,-23.6438,-46.7943,taboao da serra,SP
32450,-20.0391,-44.12249,sarzedo,MG
6056,-23.56343,-46.78654,osasco,SP
85950,-24.28095,-53.83208,palotina,PR
1141,-23.52406,-46.66457,sao paulo,SP
4348,-23.64648,-46.64861,sao paulo,SP
18900,-22.91694,-49.60391,santa cruz do rio pardo,SP
81530,-25.45474,-49.22653,curitiba,PR
1232,-23.53589,-46.66061,sao paulo,SP
76680,-15.55841,-49.9397,itapuranga,GO
79301,-19.00523,-57.6481,corumba,MS
96685,-29.7441,-52.27314,passo do sobrado,RS
21850,-22.85776,-43.49061,rio de janeiro,RJ
65042,-2.5607,-44.2727,são luís,MA
78138,-15.65785,-56.17202,várzea grande,MT
21020,-22.83882,-43.27115,rio de janeiro,RJ
35501,-20.16523,-44.91189,divinópolis,MG
13070,-22.88778,-47.08554,campinas,SP
40155,-13.0053,-38.52065,salvador,BA
88130,-27.63662,-48.65787,palhoca,SC
13145,-22.74872,-47.17897,paulinia,SP
76470,-13.65043,-48.87803,formoso,GO
2417,-23.47407,-46.62864,sao paulo,SP
2374,-23.4502,-46.62126,sao paulo,SP
85935,-24.40792,-53.52012,assis chateaubriand,PR
79280,-21.70815,-57.87307,porto murtinho,MS
4864,-23.76888,-46.71904,sao paulo,SP
6654,-23.54011,-46.92797,itapevi,SP
86025,-23.30246,-51.16363,londrina,PR
69970,-8.16328,-70.76519,tarauacá,AC
68725,-1.1251,-47.62125,igarape-acu,PA
31035,-19.89891,-43.92519,belo horizonte,MG
4850,-23.75256,-46.67924,sao paulo,SP
24445,-22.81692,-43.03627,sao goncalo,RJ
96211,-32.03992,-52.12037,rio grande,RS
4531,-23.58085,-46.67488,sao paulo,SP
14870,-21.26298,-48.3174,jaboticabal,SP
45994,-17.5361,-39.75709,teixeira de freitas,BA
32310,-19.93969,-44.04449,contagem,MG
8230,-23.52397,-46.45319,sao paulo,SP
7263,-23.46314,-46.41007,guarulhos,SP
89058,-26.86006,-49.04698,blumenau,SC
5516,-23.58273,-46.71805,sao paulo,SP
72115,-15.82932,-48.05963,brasilia,DF
39860,-17.84341,-40.35488,nanuque,MG
4119,-23.6058,-46.63516,sao paulo,SP
88880,-28.37912,-49.43975,lauro muller,SC
27916,-22.38142,-41.77855,macae,RJ
3359,-23.56692,-46.54805,são paulo,SP
66025,-1.46184,-48.49128,belem,PA
80220,-25.44466,-49.26965,curitiba,PR
16012,-21.21026,-50.40596,aracatuba,SP
11440,-23.98238,-46.23684,guaruja,SP
3573,-23.56102,-46.51072,sao paulo,SP
21341,-22.88468,-43.34994,rio de janeiro,RJ
85858,-25.53307,-54.5414,foz do iguaçu,PR
39330,-16.21874,-44.43134,brasília de minas,MG
30170,-19.92834,-43.94807,belo horizonte,MG
35230,-19.32904,-41.2548,resplendor,MG
17900,-21.48359,-51.51516,dracena,SP
88400,-27.42026,-49.58712,ituporanga,SC
6634,-23.55937,-46.90758,jandira,SP
95190,-28.96743,-51.05397,sao marcos,RS
89237,-26.27701,-48.90087,joinville,SC
79006,-20.4867,-54.63547,campo grande,MS
8683,-23.52823,-46.31472,suzano,SP
36046,-21.73012,-43.35293,juiz de fora,MG
79480,-18.91987,-54.84931,rio verde de mato grosso,MS
15076,-20.83857,-49.35175,sao jose do rio preto,SP
99900,-27.89317,-52.22847,getulio vargas,RS
13330,-23.08018,-47.2132,indaiatuba,SP
8430,-23.52864,-46.41972,são paulo,SP
77950,-5.6501,-48.13045,araguatins,TO
9320,-23.66608,-46.43683,maua,SP
35790,-18.76254,-44.42656,curvelo,MG
29101,-20.35298,-40.28621,vila velha,ES
36500,-21.12053,-42.93783,uba,MG
21340,-22.86802,-43.35629,rio de janeiro,RJ
8080,-23.48377,-46.43116,sao paulo,SP
13190,-22.94063,-47.30205,monte mor,SP
15820,-21.10204,-48.67086,pirangi,SP
95190,-28.914,-51.11098,sao marcos,RS
18055,-23.49527,-47.49526,sorocaba,SP
83055,-25.48239,-49.17139,sao jose dos pinhais,PR
3113,-23.55959,-46.60274,sao paulo,SP
23087,-22.88744,-43.56745,rio de janeiro,RJ
55630,-8.14132,-35.39589,pombos,PE
3211,-23.59847,-46.55637,sao paulo,SP
3209,-23.59875,-46.55846,sao paulo,SP
88103,-27.61592,-48.63127,sao jose,SC
13870,-21.96939,-46.78912,sao joao da boa vista,SP
2403,-23.49586,-46.62915,sao paulo,SP
95020,-29.1637,-51.17459,caxias do sul,RS
89701,-27.21526,-52.02877,concordia,SC
1328,-23.55543,-46.64534,sao paulo,SP
5884,-23.67109,-46.7778,sao paulo,SP
14702,-20.96223,-48.46771,bebedouro,SP
45910,-17.31165,-39.63244,alcobaca,BA
22780,-22.95787,-43.39662,rio de janeiro,RJ
95032,-29.1504,-51.20828,caxias do sul,RS
29117,-20.34657,-40.34596,vila velha,ES
72215,-15.82958,-48.10051,brasilia,DF
97300,-30.33637,-54.30978,sao gabriel,RS
37800,-21.31261,-46.69208,guaxupe,MG
13348,-23.1289,-47.24182,indaiatuba,SP
44700,-11.17753,-40.51529,jacobina,BA
7600,-23.32534,-46.58707,mairipora,SP
37930,-20.61726,-46.04391,capitolio,MG
30518,-19.95196,-44.00459,belo horizonte,MG
22071,-22.98105,-43.19404,rio de janeiro,RJ
75690,-17.73724,-48.61916,caldas novas,GO
13350,-23.04268,-47.37047,elias fausto,SP
15053,-20.77601,-49.35833,sao jose do rio preto,SP
69901,-9.96087,-67.79967,rio branco,AC
30770,-19.90894,-43.97495,belo horizonte,MG
86709,-23.40672,-51.45132,arapongas,PR
96810,-29.71109,-52.43815,santa cruz do sul,RS
36051,-21.72737,-43.33801,juiz de fora,MG
1533,-23.57133,-46.63907,são paulo,SP
4372,-23.64656,-46.65563,sao paulo,SP
18125,-23.52809,-47.25251,aluminio,SP
35460,-20.14478,-44.15532,brumadinho,MG
35500,-20.14553,-44.89948,divinopolis,MG
36205,-21.22547,-43.76459,barbacena,MG
15385,-20.43018,-51.32864,ilha solteira,SP
88600,-28.29158,-49.93326,sao joaquim,SC
85508,-26.26352,-52.6854,pato branco,PR
80060,-25.43482,-49.25957,curitiba,PR
16370,-21.53513,-49.85392,promissao,SP
85935,-24.40667,-53.51462,assis chateaubriand,PR
30550,-19.93977,-43.98383,belo horizonte,MG
9840,-23.7394,-46.5763,são bernardo do campo,SP
57045,-9.6195,-35.71433,maceio,AL
8790,-23.53153,-46.17628,mogi das cruzes,SP
75909,-17.77995,-50.94787,rio verde,GO
97501,-29.75405,-57.07918,uruguaiana,RS
39510,-14.925,-42.80921,espinosa,MG
5025,-23.53222,-46.68915,sao paulo,SP
13986,-22.34205,-46.73583,barao ataliba nogueira,SP
89251,-26.48261,-49.08268,jaragua do sul,SC
13024,-22.89284,-47.05757,campinas,SP
58063,-7.19412,-34.84979,joao pessoa,PB
24753,-22.87776,-43.00473,são gonçalo,RJ
96610,-30.53893,-52.52314,encruzilhada do sul,RS
5508,-23.55489,-46.72467,sao paulo,SP
26277,-22.76106,-43.47303,nova iguaçu,RJ
21235,-22.83343,-43.31235,rio de janeiro,RJ
28610,-22.30481,-42.53857,nova friburgo,RJ
22250,-22.94138,-43.17261,rio de janeiro,RJ
26385,-22.71092,-43.55641,queimados,RJ
27259,-22.53371,-44.07048,volta redonda,RJ
65067,-2.51485,-44.23699,sao luis,MA
68010,-2.43319,-54.70381,santarem,PA
74593,-16.6241,-49.28458,goiânia,GO
13420,-22.74646,-47.61794,piracicaba,SP
24070,-22.89754,-43.11085,niterói,RJ
29311,-20.84488,-41.14732,cachoeiro de itapemirim,ES
14530,-20.18882,-48.02056,miguelopolis,SP
4761,-23.6644,-46.71762,são paulo,SP
38747,-18.93624,-46.97865,patrocínio,MG
1021,-23.54103,-46.63207,sao paulo,SP
7182,-23.4411,-46.46296,guarulhos,SP
39540,-15.31466,-42.01804,sao joao do paraiso,MG
65900,-5.51992,-47.48348,imperatriz,MA
48903,-9.41951,-40.50214,juazeiro,BA
1522,-23.55972,-46.6165,são paulo,SP
35117,-19.22828,-42.32814,naque,MG
74015,-16.67185,-49.25929,goiania,GO
96880,-29.71171,-52.50265,vera cruz,RS
13322,-23.20171,-47.28541,salto,SP
96170,-31.36853,-51.98818,sao lourenco do sul,RS
8180,-23.48564,-46.41243,sao paulo,SP
95630,-29.62855,-50.83324,parobe,RS
17032,-22.31675,-49.03541,bauru,SP
9616,-23.66324,-46.56196,sao bernardo do campo,SP
59780,-5.78519,-37.55882,caraubas,RN
73700,-15.16449,-48.29105,padre bernardo,GO
83055,-25.47877,-49.17127,sao jose dos pinhais,PR
19907,-22.97317,-49.88474,ourinhos,SP
45350,-13.5323,-40.15649,itiruçu,BA
48490,-11.79423,-38.35723,inhambupe,BA
89218,-26.27603,-48.87063,joinville,SC
32600,-19.97365,-44.20748,betim,MG
18085,-23.47455,-47.43708,sorocaba,SP
31573,-19.81323,-43.9898,belo horizonte,MG
22743,-22.92508,-43.34974,rio de janeiro,RJ
13219,-23.19041,-46.85622,jundiai,SP
18530,-23.09976,-47.71548,tietê,SP
79550,-18.54023,-53.13901,costa rica,MS
80035,-25.41239,-49.25578,curitiba,PR
57130,-9.60242,-35.82322,santa luzia do norte,AL
32017,-19.91057,-44.08604,contagem,MG
38045,-19.77466,-47.96924,uberaba,MG
19013,-22.13847,-51.39419,presidente prudente,SP
80620,-25.46083,-49.28882,curitiba,PR
29704,-19.51819,-40.65278,colatina,ES
78740,-16.48409,-54.61055,rondonopolis,MT
55680,-8.46923,-35.73124,bonito,PE
75400,-16.38039,-49.49087,inhumas,GO
30180,-19.92891,-43.95213,belo horizonte,MG
50720,-8.05779,-34.91329,recife,PE
91540,-30.09064,-51.12127,porto alegre,RS
3105,-23.5549,-46.62039,são paulo,SP
66025,-1.45916,-48.48823,belem,PA
27516,-22.47919,-44.45987,resende,RJ
5367,-23.57134,-46.75506,sao paulo,SP
30620,-19.98018,-43.99299,belo horizonte,MG
85340,-25.49451,-52.52424,rio bonito do iguacu,PR
4679,-23.67206,-46.6786,sao paulo,SP
75860,-18.44569,-50.4472,quirinopolis,GO
4562,-23.6133,-46.68124,sao paulo,SP
29056,-20.31035,-40.30056,vitoria,ES
6626,-23.5415,-46.91291,jandira,SP
93030,-29.78246,-51.14207,sao leopoldo,RS
8550,-23.5208,-46.34188,poa,SP
12460,-22.73626,-45.59029,campos do jordao,SP
99220,-28.98306,-51.83607,dois lajeados,RS
44088,-12.26982,-38.95182,feira de santana,BA
54340,-8.10666,-35.02315,jaboatao dos guararapes,PE
9831,-23.79242,-46.54397,sao bernardo do campo,SP
28024,-21.78183,-41.31628,campos dos goytacazes,RJ
72547,-16.00386,-47.99235,brasilia,DF
20250,-22.91998,-43.20865,rio de janeiro,RJ
83260,-25.81306,-48.54808,matinhos,PR
3310,-23.53998,-46.5682,são paulo,SP
20510,-22.93018,-43.23668,rio de janeiro,RJ
18209,-23.58548,-48.06776,itapetininga,SP
13218,-23.18864,-46.87453,jundiai,SP
1313,-23.55512,-46.64885,sao paulo,SP
12512,-22.77276,-45.20923,guaratingueta,SP
23550,-22.93202,-43.69997,rio de janeiro,RJ
2132,-23.50343,-46.57732,sao paulo,SP
35740,-19.77131,-44.16315,esmeraldas,MG
13613,-22.18359,-47.40971,leme,SP
18601,-22.89772,-48.43406,botucatu,SP
2131,-23.5045,-46.58002,sao paulo,SP
2278,-23.46556,-46.58029,sao paulo,SP
12233,-23.25811,-45.88929,sao jose dos campos,SP
15040,-20.7989,-49.40546,sao jose do rio preto,SP
14166,-21.12598,-47.97848,sertaozinho,SP
78053,-15.56917,-56.06634,cuiabá,MT
9530,-23.62112,-46.57391,são caetano do sul,SP
30690,-19.98289,-44.04706,belo horizonte,MG
40735,-12.95375,-38.48566,salvador,BA
9960,-23.69898,-46.60001,diadema,SP
9892,-23.68399,-46.57778,sao bernardo do campo,SP
87080,-23.4082,-51.96233,maringa,PR
15210,-21.01606,-49.4988,nova alianca,SP
72312,-15.88146,-48.07113,brasilia,DF
22770,-22.94139,-43.35707,rio de janeiro,RJ
14021,-21.21863,-47.79588,ribeirao preto,SP
18085,-23.46979,-47.43648,sorocaba,SP
21920,-22.79543,-43.19978,rio de janeiro,RJ
88034,-27.59215,-48.49914,florianopolis,SC
83709,-25.61747,-49.38121,araucaria,PR
3936,-23.5889,-46.49616,sao paulo,SP
5019,-23.53321,-46.6812,sao paulo,SP
9910,-23.69012,-46.62716,diadema,SP
16203,-21.29114,-50.33413,birigui,SP
85410,-24.5268,-53.25707,nova aurora,PR
95680,-29.34036,-50.79218,canela,RS
5775,-23.63314,-46.75116,sao paulo,SP
60820,-3.78177,-38.50775,fortaleza,CE
15490,-20.03358,-49.40578,paulo de faria,SP
35501,-20.18949,-44.90405,divinopolis,MG
14075,-21.1397,-47.79671,ribeirão preto,SP
36900,-20.26673,-42.02817,manhuacu,MG
37640,-22.84393,-46.31987,extrema,MG
6419,-23.47629,-46.88402,barueri,SP
86400,-23.16052,-49.97018,jacarezinho,PR
96845,-29.72163,-52.4409,santa cruz do sul,RS
38900,-20.01588,-45.98165,bambui,MG
7071,-23.45636,-46.56562,guarulhos,SP
14415,-20.64756,-47.2807,patrocínio paulista,SP
6835,-23.68177,-46.85203,embu,SP
16025,-21.21951,-50.45606,araçatuba,SP
7140,-23.43462,-46.50015,guarulhos,SP
18325,-24.46961,-49.02333,barra do chapeu,SP
51350,-8.113,-34.9245,recife,PE
21940,-22.81206,-43.20722,rio de janeiro,RJ
35300,-19.78453,-42.14143,caratinga,MG
36307,-21.18949,-44.32546,sao joao del rei,MG
15042,-20.78968,-49.43748,sao jose do rio preto,SP
15600,-20.28956,-50.24798,fernandopolis,SP
35700,-19.44246,-44.2526,sete lagoas,MG
96950,-29.3368,-53.08737,arroio do tigre,RS
24754,-22.87554,-43.03385,são gonçalo,RJ
2244,-23.49047,-46.60639,sao paulo,SP
26165,-22.72509,-43.38378,belford roxo,RJ
4520,-23.60195,-46.66177,sao paulo,SP
32113,-19.88394,-44.02829,contagem,MG
13880,-21.85012,-46.89772,vargem grande do sul,SP
24724,-22.80594,-42.95576,sao goncalo,RJ
6730,-23.59546,-47.0289,vargem grande paulista,SP
13203,-23.21537,-46.8587,jundiai,SP
6770,-23.63538,-46.78494,taboao da serra,SP
39980,-15.91832,-41.39556,cachoeira de pajeu,MG
16370,-21.54346,-49.84895,promissao,SP
32183,-19.8599,-44.03622,contagem,MG
90220,-30.02164,-51.21092,porto alegre,RS
55592,-8.44348,-35.0106,nossa senhora do ó,PE
13401,-22.73582,-47.65885,piracicaba,SP
88704,-28.46755,-48.99624,tubarao,SC
25806,-22.12131,-43.22429,tres rios,RJ
16403,-21.69453,-49.74908,lins,SP
15503,-20.40094,-49.97234,votuporanga,SP
35380,-20.35299,-42.73977,urucania,MG
40415,-12.92469,-38.50405,salvador,BA
22793,-23.01038,-43.44953,rio de janeiro,RJ
35058,-18.83774,-41.95374,governador valadares,MG
8030,-23.49789,-46.42243,são paulo,SP
89042,-26.90916,-49.12693,blumenau,SC
60740,-3.77634,-38.5527,fortaleza,CE
27250,-22.51059,-44.06547,volta redonda,RJ
62010,-3.68736,-40.34445,sobral,CE
36913,-20.3816,-42.25042,santa margarida,MG
74030,-16.67886,-49.25082,goiania,GO
21921,-22.80709,-43.18452,rio de janeiro,RJ
45770,-15.61961,-40.26032,maiquinique,BA
11673,-23.63519,-45.43996,caraguatatuba,SP
33600,-19.61978,-44.04432,pedro leopoldo,MG
65398,-3.66877,-45.84631,alto alegre do pindare,MA
96270,-31.11016,-50.9226,mostardas,RS
93220,-29.82962,-51.15774,sapucaia do sul,RS
39260,-17.60516,-44.73317,várzea da palma,MG
35675,-19.96364,-44.35025,juatuba,MG
5059,-23.53456,-46.70943,sao paulo,SP
13212,-23.18544,-46.96453,jundiai,SP
4746,-23.65549,-46.70923,sao paulo,SP
56912,-7.99131,-38.28403,serra talhada,PE
87770,-23.31739,-52.47388,sao carlos do ivai,PR
19470,-21.76528,-52.10758,presidente epitacio,SP
20930,-22.88987,-43.22093,rio de janeiro,RJ
88220,-27.09099,-48.61304,itapema,SC
6447,-23.53972,-46.87761,barueri,SP
65800,-7.52613,-46.03611,balsas,MA
89400,-26.23374,-51.08038,porto uniao,SC
93130,-29.74178,-51.15568,sao leopoldo,RS
20745,-22.90657,-43.30312,rio de janeiro,RJ
13386,-22.8004,-47.30131,nova odessa,SP
9942,-23.6876,-46.59617,diadema,SP
14781,-20.53776,-48.56715,barretos,SP
11460,-23.98803,-46.26365,guaruja,SP
72015,-15.83926,-48.05448,brasília,DF
14060,-21.14853,-47.81685,ribeirao preto,SP
18320,-24.51327,-48.85049,apiai,SP
13610,-22.19628,-47.39551,leme,SP
36015,-21.75724,-43.35578,juiz de fora,MG
2733,-23.49456,-46.69622,são paulo,SP
45020,-14.85678,-40.83422,vitoria da conquista,BA
20715,-22.91386,-43.27089,rio de janeiro,RJ
35590,-20.02495,-45.52952,lagoa da prata,MG
2808,-23.46835,-46.70058,sao paulo,SP
13604,-22.32637,-47.37535,araras,SP
96270,-31.10585,-50.91414,mostardas,RS
35640,-19.22893,-45.01025,pompeu,MG
14740,-20.87424,-48.29296,viradouro,SP
32241,-19.96119,-44.05601,contagem,MG
60541,-3.78439,-38.59941,fortaleza,CE
9390,-23.66259,-46.45474,maua,SP
35160,-19.49484,-42.52926,ipatinga,MG
69921,-9.94157,-67.82196,rio branco,AC
60821,-3.78439,-38.49516,fortaleza,CE
91120,-29.98876,-51.13084,porto alegre,RS
60115,-3.74193,-38.51612,fortaleza,CE
39205,-18.19891,-45.23455,tres marias,MG
4726,-23.63322,-46.71238,são paulo,SP
28460,-21.41084,-42.19139,miracema,RJ
64016,-5.10359,-42.79281,teresina,PI
84300,-24.51218,-50.41195,tibagi,PR
13571,-22.03807,-47.8725,são carlos,SP
22630,-23.0103,-43.35706,rio de janeiro,RJ
87020,-23.4135,-51.94483,maringa,PR
35560,-20.08655,-45.29524,santo antonio do monte,MG
86010,-23.32158,-51.15515,londrina,PR
13860,-22.05673,-46.97577,aguai,SP
89287,-26.23858,-49.39402,sao bento do sul,SC
68270,-1.76533,-55.86251,oriximina,PA
72302,-15.87078,-48.06613,brasilia,DF
64260,-4.26412,-41.77861,piripiri,PI
28230,-21.42581,-41.02887,sao francisco de itabapoana,RJ
38910,-20.15026,-45.73365,iguatama,MG
16200,-21.28968,-50.34166,birigui,SP
4244,-23.62526,-46.59098,são paulo,SP
22451,-22.97706,-43.23047,rio de janeiro,RJ
11703,-24.01887,-46.47149,praia grande,SP
37750,-21.68075,-45.9214,machado,MG
7025,-23.48584,-46.5422,guarulhos,SP
36406,-20.66858,-43.79718,conselheiro lafaiete,MG
35790,-18.7647,-44.43768,curvelo,MG
55470,-8.66953,-36.00749,panelas,PE
35600,-19.74007,-45.25059,bom despacho,MG
30330,-19.9511,-43.9384,belo horizonte,MG
4724,-23.64536,-46.70415,sao paulo,SP
46430,-14.21653,-42.76198,guanambi,BA
38180,-19.58723,-46.94677,araxá,MG
22795,-23.0264,-43.46203,rio de janeiro,RJ
19700,-22.42904,-50.58388,paraguacu paulista,SP
14784,-20.5754,-48.56551,barretos,SP
79570,-20.07328,-51.09865,aparecida do taboado,MS
84010,-25.09182,-50.16496,ponta grossa,PR
95910,-29.4292,-51.99789,lajeado,RS
37740,-21.73161,-46.38881,bandeira do sul,MG
19700,-22.41327,-50.59274,paraguaçu paulista,SP
27537,-22.45567,-44.3955,resende,RJ
3142,-23.58744,-46.57811,sao paulo,SP
89202,-26.31287,-48.84192,joinville,SC
20261,-22.92177,-43.21266,rio de janeiro,RJ
24466,-22.80867,-43.0635,sao goncalo,RJ
32623,-19.9183,-44.27733,betim,MG
8330,-23.61585,-46.47421,sao paulo,SP
7052,-23.47068,-46.55372,guarulhos,SP
12460,-22.75563,-45.61532,campos do jordão,SP
40170,-13.00916,-38.51709,salvador,BA
91060,-30.00572,-51.14569,porto alegre,RS
16201,-21.26324,-50.32595,birigui,SP
34600,-19.86495,-43.86252,sabara,MG
95560,-29.33738,-49.73119,torres,RS
4166,-23.6454,-46.60691,sao paulo,SP
95560,-29.33045,-49.72182,torres,RS
38413,-18.92367,-48.30258,uberlândia,MG
98700,-28.39336,-53.90651,ijui,RS
1508,-23.56148,-46.63562,sao paulo,SP
29345,-21.00946,-40.8132,marataizes,ES
20520,-22.92499,-43.22492,rio de janeiro,RJ
28990,-22.88794,-42.47432,saquarema,RJ
68690,-1.96107,-48.19596,acara,PA
37445,-21.84088,-44.8109,cruzilia,MG
88430,-27.53503,-49.69924,petrolandia,SC
24452,-22.8166,-43.01342,são gonçalo,RJ
81050,-25.49004,-49.30716,curitiba,PR
26587,-22.80529,-43.43752,mesquita,RJ
61700,-3.90324,-38.39055,aquiraz,CE
13320,-23.20684,-47.29319,salto,SP
65208,-2.2381,-45.30103,santa helena,MA
5016,-23.54039,-46.67547,sao paulo,SP
39690,-17.84021,-42.083,malacacheta,MG
29780,-19.01444,-40.54022,sao gabriel da palha,ES
38701,-18.57227,-46.52341,patos de minas,MG
14021,-21.21419,-47.78512,ribeirao preto,SP
57082,-9.58265,-35.75926,maceio,AL
80240,-25.45272,-49.2881,curitiba,PR
6447,-23.53839,-46.88,barueri,SP
93220,-29.82988,-51.15084,sapucaia do sul,RS
22733,-22.90818,-43.36498,rio de janeiro,RJ
37910,-20.34473,-46.8534,delfinopolis,MG
92320,-29.92353,-51.2078,canoas,RS
36790,-21.19514,-42.61188,mirai,MG
55750,-7.83015,-35.75892,surubim,PE
16210,-21.40323,-50.47429,bilac,SP
81490,-25.57582,-49.32181,curitiba,PR
13070,-22.88285,-47.08607,campinas,SP
93022,-29.78865,-51.14882,sao leopoldo,RS
22470,-22.96679,-43.21704,rio de janeiro,RJ
38600,-17.23253,-46.86387,paracatu,MG
83413,-25.37416,-49.16282,colombo,PR
24452,-22.81837,-43.01647,sao goncalo,RJ
18072,-23.40653,-47.52916,sorocaba,SP
88161,-27.49508,-48.65736,biguacu,SC
15085,-20.84198,-49.39405,sao jose do rio preto,SP
31515,-19.81958,-43.95506,belo horizonte,MG
94010,-29.94393,-50.99451,gravatai,RS
35900,-19.62719,-43.22835,itabira,MG
60120,-3.75022,-38.51544,fortaleza,CE
88345,-27.02961,-48.65745,camboriu,SC
57010,-9.67181,-35.75827,maceio,AL
88309,-26.90963,-48.68935,itajai,SC
11740,-24.18975,-46.81193,itanhaem,SP
28080,-21.74175,-41.32755,campos dos goytacazes,RJ
77022,-10.22694,-48.33298,palmas,TO
74942,-16.7906,-49.30774,aparecida de goiânia,GO
13846,-22.32049,-46.9526,mogi guacu,SP
24230,-22.90744,-43.11007,niteroi,RJ
